Textbox5
"Tarnowskie Góry / Szkoła Podstawowa nr 3 
stan na: 6/14/2025 4:43:30 PM"

tydzien,data_spotk,para,karta
tydz. od 03.02,2025-02-06,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 03.02,2025-02-06,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 03.02,2025-02-06,W5Name W5Surname-K5Name K5Surname 2024-10-10,odwolalo_dziecko
tydz. od 03.02,2025-02-06,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 03.02,2025-02-06,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 03.02,2025-02-06,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 03.02,2025-02-06,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 03.02,2025-02-06,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 03.02,2025-02-06,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,spotkanie_do_akceptacji
tydz. od 03.02,2025-02-06,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 03.02,2025-02-06,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 03.02,2025-02-06,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 03.02,2025-02-06,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 03.02,2025-02-06,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 03.02,2025-02-06,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 03.02,2025-02-06,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 03.02,2025-02-06,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 03.02,2025-02-06,W4Name W4Surname-K4Name K4Surname 2025-01-24,spotkanie_zaakceptowane
tydz. od 03.02,2025-02-06,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 03.02,2025-02-06,W6Name W6Surname-K6Name K6Surname 2025-01-24,spotkanie_zaakceptowane
tydz. od 03.02,2025-02-06,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 03.02,2025-02-06,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 03.02,2025-02-07,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 03.02,2025-02-07,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 03.02,2025-02-07,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 03.02,2025-02-07,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 03.02,2025-02-07,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 03.02,2025-02-07,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 03.02,2025-02-07,W7Name W7Surname-K7Name K7Surname 2024-10-29,spotkanie_zaakceptowane
tydz. od 03.02,2025-02-07,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 10.02,2025-02-10,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 10.02,2025-02-10,W2Name W2Surname-K2Name K2Surname 2024-10-31,spotkanie_do_akceptacji
tydz. od 10.02,2025-02-10,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 10.02,2025-02-10,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 10.02,2025-02-10,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 10.02,2025-02-10,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 10.02,2025-02-10,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 10.02,2025-02-10,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 10.02,2025-02-13,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 10.02,2025-02-13,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 10.02,2025-02-13,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 10.02,2025-02-13,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 10.02,2025-02-13,W5Name W5Surname-K5Name K5Surname 2024-10-10,odwolalo_dziecko
tydz. od 10.02,2025-02-13,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 10.02,2025-02-13,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 10.02,2025-02-13,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 10.02,2025-02-13,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 10.02,2025-02-13,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 10.02,2025-02-13,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,spotkanie_do_akceptacji
tydz. od 10.02,2025-02-13,W4Name W4Surname-K4Name K4Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 10.02,2025-02-13,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 10.02,2025-02-13,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 10.02,2025-02-13,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 10.02,2025-02-13,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 10.02,2025-02-13,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 10.02,2025-02-13,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 10.02,2025-02-13,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 10.02,2025-02-13,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 10.02,2025-02-13,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 10.02,2025-02-13,W6Name W6Surname-K6Name K6Surname 2025-01-24,spotkanie_zaakceptowane
tydz. od 10.02,2025-02-13,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 10.02,2025-02-13,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 10.02,2025-02-14,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 10.02,2025-02-14,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 10.02,2025-02-14,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 10.02,2025-02-14,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 10.02,2025-02-14,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 10.02,2025-02-14,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 10.02,2025-02-14,W7Name W7Surname-K7Name K7Surname 2024-10-29,spotkanie_zaakceptowane
tydz. od 10.02,2025-02-14,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 17.02,2025-02-17,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 17.02,2025-02-17,W2Name W2Surname-K2Name K2Surname 2024-10-31,brak_zajec
tydz. od 17.02,2025-02-17,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 17.02,2025-02-17,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 17.02,2025-02-17,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 17.02,2025-02-17,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 17.02,2025-02-17,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 17.02,2025-02-17,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 17.02,2025-02-19,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 17.02,2025-02-19,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 17.02,2025-02-19,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 17.02,2025-02-19,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 17.02,2025-02-19,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 17.02,2025-02-19,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 17.02,2025-02-19,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 17.02,2025-02-19,W8Name W8Surname-K8Name K8Surname 2024-10-29,brak_zajec
tydz. od 17.02,2025-02-20,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 17.02,2025-02-20,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 17.02,2025-02-20,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,brak_zajec
tydz. od 17.02,2025-02-20,W4Name W4Surname-K4Name K4Surname 2025-01-24,brak_zajec
tydz. od 17.02,2025-02-20,W5Name W5Surname-K5Name K5Surname 2024-10-10,brak_zajec
tydz. od 17.02,2025-02-20,W6Name W6Surname-K6Name K6Surname 2025-01-24,brak_zajec
tydz. od 17.02,2025-02-20,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 17.02,2025-02-20,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 17.02,2025-02-21,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 17.02,2025-02-21,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 17.02,2025-02-21,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 17.02,2025-02-21,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 17.02,2025-02-21,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 17.02,2025-02-21,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 17.02,2025-02-21,W7Name W7Surname-K7Name K7Surname 2024-10-29,brak_zajec
tydz. od 17.02,2025-02-21,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 24.02,2025-02-24,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 24.02,2025-02-24,W2Name W2Surname-K2Name K2Surname 2024-10-31,brak_zajec
tydz. od 24.02,2025-02-24,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 24.02,2025-02-24,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 24.02,2025-02-24,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 24.02,2025-02-24,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 24.02,2025-02-24,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 24.02,2025-02-24,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 24.02,2025-02-26,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 24.02,2025-02-26,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 24.02,2025-02-26,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 24.02,2025-02-26,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 24.02,2025-02-26,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 24.02,2025-02-26,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 24.02,2025-02-26,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 24.02,2025-02-26,W8Name W8Surname-K8Name K8Surname 2024-10-29,brak_zajec
tydz. od 24.02,2025-02-27,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 24.02,2025-02-27,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 24.02,2025-02-27,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,brak_zajec
tydz. od 24.02,2025-02-27,W4Name W4Surname-K4Name K4Surname 2025-01-24,brak_zajec
tydz. od 24.02,2025-02-27,W5Name W5Surname-K5Name K5Surname 2024-10-10,brak_zajec
tydz. od 24.02,2025-02-27,W6Name W6Surname-K6Name K6Surname 2025-01-24,brak_zajec
tydz. od 24.02,2025-02-27,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 24.02,2025-02-27,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 24.02,2025-02-28,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 24.02,2025-02-28,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 24.02,2025-02-28,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 24.02,2025-02-28,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 24.02,2025-02-28,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 24.02,2025-02-28,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 24.02,2025-02-28,W7Name W7Surname-K7Name K7Surname 2024-10-29,brak_zajec
tydz. od 24.02,2025-02-28,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 03.03,2025-03-03,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 03.03,2025-03-03,W2Name W2Surname-K2Name K2Surname 2024-10-31,spotkanie_do_akceptacji
tydz. od 03.03,2025-03-03,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 03.03,2025-03-03,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 03.03,2025-03-03,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 03.03,2025-03-03,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 03.03,2025-03-03,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 03.03,2025-03-03,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 03.03,2025-03-05,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 03.03,2025-03-05,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 03.03,2025-03-05,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 03.03,2025-03-05,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 03.03,2025-03-05,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 03.03,2025-03-05,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 03.03,2025-03-05,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 03.03,2025-03-05,W8Name W8Surname-K8Name K8Surname 2024-10-29,odwolal_wolontariusz
tydz. od 03.03,2025-03-06,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 03.03,2025-03-06,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 03.03,2025-03-06,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,spotkanie_zaakceptowane
tydz. od 03.03,2025-03-06,W4Name W4Surname-K4Name K4Surname 2025-01-24,spotkanie_zaakceptowane
tydz. od 03.03,2025-03-06,W5Name W5Surname-K5Name K5Surname 2024-10-10,spotkanie_zaakceptowane
tydz. od 03.03,2025-03-06,W6Name W6Surname-K6Name K6Surname 2025-01-24,spotkanie_zaakceptowane
tydz. od 03.03,2025-03-06,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 03.03,2025-03-06,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 03.03,2025-03-07,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 03.03,2025-03-07,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 03.03,2025-03-07,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 03.03,2025-03-07,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 03.03,2025-03-07,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 03.03,2025-03-07,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 03.03,2025-03-07,W7Name W7Surname-K7Name K7Surname 2024-10-29,odwolalo_dziecko
tydz. od 03.03,2025-03-07,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 10.03,2025-03-10,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 10.03,2025-03-10,W2Name W2Surname-K2Name K2Surname 2024-10-31,spotkanie_do_akceptacji
tydz. od 10.03,2025-03-10,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 10.03,2025-03-10,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 10.03,2025-03-10,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 10.03,2025-03-10,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 10.03,2025-03-10,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 10.03,2025-03-10,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 10.03,2025-03-11,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 10.03,2025-03-11,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 10.03,2025-03-11,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 10.03,2025-03-11,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 10.03,2025-03-11,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 10.03,2025-03-11,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 10.03,2025-03-11,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 10.03,2025-03-11,W8Name W8Surname-K8Name K8Surname 2024-10-29,spotkanie_do_akceptacji
tydz. od 10.03,2025-03-13,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 10.03,2025-03-13,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 10.03,2025-03-13,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,odwolalo_dziecko
tydz. od 10.03,2025-03-13,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 10.03,2025-03-13,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 10.03,2025-03-13,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 10.03,2025-03-13,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 10.03,2025-03-13,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 10.03,2025-03-13,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 10.03,2025-03-13,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 10.03,2025-03-13,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 10.03,2025-03-13,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 10.03,2025-03-13,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 10.03,2025-03-13,W6Name W6Surname-K6Name K6Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 10.03,2025-03-13,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 10.03,2025-03-13,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 10.03,2025-03-13,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 10.03,2025-03-13,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 10.03,2025-03-13,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 10.03,2025-03-13,W4Name W4Surname-K4Name K4Surname 2025-01-24,spotkanie_zaakceptowane
tydz. od 10.03,2025-03-13,W5Name W5Surname-K5Name K5Surname 2024-10-10,spotkanie_zaakceptowane
tydz. od 10.03,2025-03-13,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 10.03,2025-03-13,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 10.03,2025-03-13,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 17.03,2025-03-17,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 17.03,2025-03-17,W2Name W2Surname-K2Name K2Surname 2024-10-31,spotkanie_do_akceptacji
tydz. od 17.03,2025-03-17,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 17.03,2025-03-17,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 17.03,2025-03-17,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 17.03,2025-03-17,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 17.03,2025-03-17,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 17.03,2025-03-17,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 17.03,2025-03-19,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 17.03,2025-03-19,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 17.03,2025-03-19,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 17.03,2025-03-19,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 17.03,2025-03-19,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 17.03,2025-03-19,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 17.03,2025-03-19,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 17.03,2025-03-19,W8Name W8Surname-K8Name K8Surname 2024-10-29,odwolal_wolontariusz
tydz. od 17.03,2025-03-20,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 17.03,2025-03-20,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 17.03,2025-03-20,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 17.03,2025-03-20,W4Name W4Surname-K4Name K4Surname 2025-01-24,odwolal_wolontariusz
tydz. od 17.03,2025-03-20,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 17.03,2025-03-20,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 17.03,2025-03-20,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 17.03,2025-03-20,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 17.03,2025-03-20,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 17.03,2025-03-20,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 17.03,2025-03-20,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,spotkanie_do_akceptacji
tydz. od 17.03,2025-03-20,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 17.03,2025-03-20,W5Name W5Surname-K5Name K5Surname 2024-10-10,spotkanie_do_akceptacji
tydz. od 17.03,2025-03-20,W6Name W6Surname-K6Name K6Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 17.03,2025-03-20,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 17.03,2025-03-20,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 24.03,2025-03-25,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 24.03,2025-03-25,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 24.03,2025-03-25,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 24.03,2025-03-25,W4Name W4Surname-K4Name K4Surname 2025-01-24,odrabianie_zajec_do_akceptacji
tydz. od 24.03,2025-03-25,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 24.03,2025-03-25,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 24.03,2025-03-25,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 24.03,2025-03-25,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 24.03,2025-03-26,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 24.03,2025-03-26,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 24.03,2025-03-26,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 24.03,2025-03-26,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 24.03,2025-03-26,W5Name W5Surname-K5Name K5Surname 2024-10-10,odwolalo_dziecko
tydz. od 24.03,2025-03-26,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 24.03,2025-03-26,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 24.03,2025-03-26,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 24.03,2025-03-26,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 24.03,2025-03-26,W2Name W2Surname-K2Name K2Surname 2024-10-31,wydarzenie_do_akceptacji
tydz. od 24.03,2025-03-26,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,wydarzenie_do_akceptacji
tydz. od 24.03,2025-03-26,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 24.03,2025-03-26,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 24.03,2025-03-26,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 24.03,2025-03-26,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 24.03,2025-03-26,W8Name W8Surname-K8Name K8Surname 2024-10-29,wydarzenie_do_akceptacji
tydz. od 24.03,2025-03-27,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 24.03,2025-03-27,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 24.03,2025-03-27,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 24.03,2025-03-27,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 24.03,2025-03-27,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 24.03,2025-03-27,W6Name W6Surname-K6Name K6Surname 2025-01-24,brak_zajec
tydz. od 24.03,2025-03-27,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 24.03,2025-03-27,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 24.03,2025-03-27,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 24.03,2025-03-27,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 24.03,2025-03-27,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,odwolal_wolontariusz
tydz. od 24.03,2025-03-27,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 24.03,2025-03-27,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 24.03,2025-03-27,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 24.03,2025-03-27,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 24.03,2025-03-27,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 24.03,2025-03-27,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 24.03,2025-03-27,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 24.03,2025-03-27,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 24.03,2025-03-27,W4Name W4Surname-K4Name K4Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 24.03,2025-03-27,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 24.03,2025-03-27,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 24.03,2025-03-27,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 24.03,2025-03-27,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 24.03,2025-03-28,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 24.03,2025-03-28,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 24.03,2025-03-28,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 24.03,2025-03-28,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 24.03,2025-03-28,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 24.03,2025-03-28,W6Name W6Surname-K6Name K6Surname 2025-01-24,
