Textbox5
"Katowice / Szkoła Podstawowa nr 1 
stan na: 6/14/2025 4:43:30 PM"

tydzien,data_spotk,para,karta
tydz. od 10.02,2025-02-11,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 10.02,2025-02-11,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 10.02,2025-02-11,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 10.02,2025-02-11,W4Name W4Surname-K4Name K4Surname 2024-12-02,spotkanie_do_akceptacji
tydz. od 10.02,2025-02-11,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 10.02,2025-02-11,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 10.02,2025-02-11,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 10.02,2025-02-11,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 10.02,2025-02-11,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 10.02,2025-02-11,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 10.02,2025-02-11,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 10.02,2025-02-11,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 10.02,2025-02-12,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 10.02,2025-02-12,W2Name W2Surname-K2Name K2Surname 2024-10-30,odrabianie_zajec_do_akceptacji
tydz. od 10.02,2025-02-12,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 10.02,2025-02-12,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 10.02,2025-02-12,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 10.02,2025-02-12,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 10.02,2025-02-12,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 10.02,2025-02-12,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 10.02,2025-02-12,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 10.02,2025-02-12,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 10.02,2025-02-12,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 10.02,2025-02-12,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 10.02,2025-02-13,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 10.02,2025-02-13,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 10.02,2025-02-13,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 10.02,2025-02-13,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 10.02,2025-02-13,W5Name W5Surname-K5Name K5Surname 2024-12-02,odwolal_wolontariusz
tydz. od 10.02,2025-02-13,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 10.02,2025-02-13,W7Name W7Surname-K7Name K7Surname 2024-10-25,odwolal_wolontariusz
tydz. od 10.02,2025-02-13,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 10.02,2025-02-13,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 10.02,2025-02-13,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 10.02,2025-02-13,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 10.02,2025-02-13,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 10.02,2025-02-13,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 10.02,2025-02-13,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 10.02,2025-02-13,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 10.02,2025-02-13,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 10.02,2025-02-13,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 10.02,2025-02-13,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 10.02,2025-02-13,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 10.02,2025-02-13,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 10.02,2025-02-13,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 10.02,2025-02-13,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 10.02,2025-02-13,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 10.02,2025-02-13,W12Name W12Surname-K12Name K12Surname 2024-11-29,spotkanie_do_akceptacji
tydz. od 10.02,2025-02-14,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 10.02,2025-02-14,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 10.02,2025-02-14,W3Name W3Surname-K3Name K3Surname 2024-11-10,odrabianie_zajec_zaakceptowane
tydz. od 10.02,2025-02-14,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 10.02,2025-02-14,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 10.02,2025-02-14,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 10.02,2025-02-14,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 10.02,2025-02-14,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 10.02,2025-02-14,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 10.02,2025-02-14,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 10.02,2025-02-14,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 10.02,2025-02-14,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 10.02,2025-02-14,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 10.02,2025-02-14,W8Name W8Surname-K8Name K8Surname 2024-10-11,odwolalo_dziecko
tydz. od 10.02,2025-02-14,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 10.02,2025-02-14,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 10.02,2025-02-14,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 10.02,2025-02-14,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 10.02,2025-02-14,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 10.02,2025-02-14,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 10.02,2025-02-14,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 10.02,2025-02-14,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 10.02,2025-02-14,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 10.02,2025-02-14,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 10.02,2025-02-14,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 10.02,2025-02-14,W11Name W11Surname-K11Name K11Surname 2024-10-15,spotkanie_do_akceptacji
tydz. od 10.02,2025-02-14,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 10.02,2025-02-14,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 10.02,2025-02-14,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 10.02,2025-02-14,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 10.02,2025-02-14,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 10.02,2025-02-14,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 10.02,2025-02-14,W9Name W9Surname-K9Name K9Surname 2025-01-18,spotkanie_zaakceptowane
tydz. od 10.02,2025-02-14,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 10.02,2025-02-14,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 10.02,2025-02-14,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 10.02,2025-02-14,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 10.02,2025-02-14,W2Name W2Surname-K2Name K2Surname 2024-10-30,wydarzenie_do_akceptacji
tydz. od 10.02,2025-02-14,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 10.02,2025-02-14,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 10.02,2025-02-14,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 10.02,2025-02-14,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 10.02,2025-02-14,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 10.02,2025-02-14,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 10.02,2025-02-14,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 10.02,2025-02-14,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 17.02,2025-02-17,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 17.02,2025-02-17,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 17.02,2025-02-17,W3Name W3Surname-K3Name K3Surname 2024-11-10,brak_zajec
tydz. od 17.02,2025-02-17,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 17.02,2025-02-17,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 17.02,2025-02-17,W6Name W6Surname-K6Name K6Surname 2024-12-02,brak_zajec
tydz. od 17.02,2025-02-17,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 17.02,2025-02-17,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 17.02,2025-02-17,W9Name W9Surname-K9Name K9Surname 2025-01-18,brak_zajec
tydz. od 17.02,2025-02-17,W10Name W10Surname-K10Name K10Surname 2024-10-23,brak_zajec
tydz. od 17.02,2025-02-17,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 17.02,2025-02-17,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 17.02,2025-02-18,W1Name W1Surname-K1Name K1Surname 2025-03-03,brak_zajec
tydz. od 17.02,2025-02-18,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 17.02,2025-02-18,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 17.02,2025-02-18,W4Name W4Surname-K4Name K4Surname 2024-12-02,brak_zajec
tydz. od 17.02,2025-02-18,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 17.02,2025-02-18,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 17.02,2025-02-18,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 17.02,2025-02-18,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 17.02,2025-02-18,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 17.02,2025-02-18,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 17.02,2025-02-18,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 17.02,2025-02-18,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 17.02,2025-02-19,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 17.02,2025-02-19,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 17.02,2025-02-19,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 17.02,2025-02-19,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 17.02,2025-02-19,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 17.02,2025-02-19,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 17.02,2025-02-19,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 17.02,2025-02-19,W8Name W8Surname-K8Name K8Surname 2024-10-11,odrabianie_zajec_zaakceptowane
tydz. od 17.02,2025-02-19,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 17.02,2025-02-19,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 17.02,2025-02-19,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 17.02,2025-02-19,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 17.02,2025-02-19,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 17.02,2025-02-19,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 17.02,2025-02-19,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 17.02,2025-02-19,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 17.02,2025-02-19,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 17.02,2025-02-19,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 17.02,2025-02-19,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 17.02,2025-02-19,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 17.02,2025-02-19,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 17.02,2025-02-19,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 17.02,2025-02-19,W11Name W11Surname-K11Name K11Surname 2024-10-15,spotkanie_zaakceptowane
tydz. od 17.02,2025-02-19,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 17.02,2025-02-20,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 17.02,2025-02-20,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 17.02,2025-02-20,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 17.02,2025-02-20,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 17.02,2025-02-20,W5Name W5Surname-K5Name K5Surname 2024-12-02,brak_zajec
tydz. od 17.02,2025-02-20,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 17.02,2025-02-20,W7Name W7Surname-K7Name K7Surname 2024-10-25,brak_zajec
tydz. od 17.02,2025-02-20,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 17.02,2025-02-20,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 17.02,2025-02-20,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 17.02,2025-02-20,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 17.02,2025-02-20,W12Name W12Surname-K12Name K12Surname 2024-11-29,brak_zajec
tydz. od 17.02,2025-02-21,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 17.02,2025-02-21,W2Name W2Surname-K2Name K2Surname 2024-10-30,brak_zajec
tydz. od 17.02,2025-02-21,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 17.02,2025-02-21,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 17.02,2025-02-21,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 17.02,2025-02-21,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 17.02,2025-02-21,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 17.02,2025-02-21,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 17.02,2025-02-21,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 17.02,2025-02-21,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 17.02,2025-02-21,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 17.02,2025-02-21,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 24.02,2025-02-24,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 24.02,2025-02-24,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 24.02,2025-02-24,W3Name W3Surname-K3Name K3Surname 2024-11-10,brak_zajec
tydz. od 24.02,2025-02-24,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 24.02,2025-02-24,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 24.02,2025-02-24,W6Name W6Surname-K6Name K6Surname 2024-12-02,brak_zajec
tydz. od 24.02,2025-02-24,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 24.02,2025-02-24,W8Name W8Surname-K8Name K8Surname 2024-10-11,brak_zajec
tydz. od 24.02,2025-02-24,W9Name W9Surname-K9Name K9Surname 2025-01-18,brak_zajec
tydz. od 24.02,2025-02-24,W10Name W10Surname-K10Name K10Surname 2024-10-23,brak_zajec
tydz. od 24.02,2025-02-24,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 24.02,2025-02-24,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 24.02,2025-02-25,W1Name W1Surname-K1Name K1Surname 2025-03-03,brak_zajec
tydz. od 24.02,2025-02-25,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 24.02,2025-02-25,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 24.02,2025-02-25,W4Name W4Surname-K4Name K4Surname 2024-12-02,brak_zajec
tydz. od 24.02,2025-02-25,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 24.02,2025-02-25,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 24.02,2025-02-25,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 24.02,2025-02-25,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 24.02,2025-02-25,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 24.02,2025-02-25,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 24.02,2025-02-25,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 24.02,2025-02-25,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 24.02,2025-02-26,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 24.02,2025-02-26,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 24.02,2025-02-26,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 24.02,2025-02-26,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 24.02,2025-02-26,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 24.02,2025-02-26,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 24.02,2025-02-26,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 24.02,2025-02-26,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 24.02,2025-02-26,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 24.02,2025-02-26,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 24.02,2025-02-26,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 24.02,2025-02-26,W12Name W12Surname-K12Name K12Surname 2024-11-29,brak_zajec
tydz. od 24.02,2025-02-26,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 24.02,2025-02-26,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 24.02,2025-02-26,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 24.02,2025-02-26,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 24.02,2025-02-26,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 24.02,2025-02-26,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 24.02,2025-02-26,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 24.02,2025-02-26,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 24.02,2025-02-26,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 24.02,2025-02-26,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 24.02,2025-02-26,W11Name W11Surname-K11Name K11Surname 2024-10-15,spotkanie_do_akceptacji
tydz. od 24.02,2025-02-26,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 24.02,2025-02-27,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 24.02,2025-02-27,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 24.02,2025-02-27,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 24.02,2025-02-27,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 24.02,2025-02-27,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 24.02,2025-02-27,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 24.02,2025-02-27,W7Name W7Surname-K7Name K7Surname 2024-10-25,brak_zajec
tydz. od 24.02,2025-02-27,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 24.02,2025-02-27,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 24.02,2025-02-27,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 24.02,2025-02-27,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 24.02,2025-02-27,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 24.02,2025-02-28,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 24.02,2025-02-28,W2Name W2Surname-K2Name K2Surname 2024-10-30,brak_zajec
tydz. od 24.02,2025-02-28,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 24.02,2025-02-28,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 24.02,2025-02-28,W5Name W5Surname-K5Name K5Surname 2024-12-02,brak_zajec
tydz. od 24.02,2025-02-28,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 24.02,2025-02-28,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 24.02,2025-02-28,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 24.02,2025-02-28,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 24.02,2025-02-28,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 24.02,2025-02-28,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 24.02,2025-02-28,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 24.02,2025-03-02,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 24.02,2025-03-02,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 24.02,2025-03-02,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 24.02,2025-03-02,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 24.02,2025-03-02,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 24.02,2025-03-02,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 24.02,2025-03-02,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 24.02,2025-03-02,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 24.02,2025-03-02,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 24.02,2025-03-02,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 24.02,2025-03-02,W11Name W11Surname-K11Name K11Surname 2024-10-15,spotkanie_do_akceptacji
tydz. od 24.02,2025-03-02,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 03.03,2025-03-03,W1Name W1Surname-K1Name K1Surname 2025-03-03,odwolal_wolontariusz
tydz. od 03.03,2025-03-03,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 03.03,2025-03-03,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 03.03,2025-03-03,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 03.03,2025-03-03,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 03.03,2025-03-03,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 03.03,2025-03-03,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 03.03,2025-03-03,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 03.03,2025-03-03,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 03.03,2025-03-03,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 03.03,2025-03-03,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 03.03,2025-03-03,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 03.03,2025-03-04,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 03.03,2025-03-04,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 03.03,2025-03-04,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 03.03,2025-03-04,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 03.03,2025-03-04,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 03.03,2025-03-04,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 03.03,2025-03-04,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 03.03,2025-03-04,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 03.03,2025-03-04,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 03.03,2025-03-04,W10Name W10Surname-K10Name K10Surname 2024-10-23,odwolal_wolontariusz
tydz. od 03.03,2025-03-04,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 03.03,2025-03-04,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 03.03,2025-03-04,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 03.03,2025-03-04,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 03.03,2025-03-04,W3Name W3Surname-K3Name K3Surname 2024-11-10,spotkanie_zaakceptowane
tydz. od 03.03,2025-03-04,W4Name W4Surname-K4Name K4Surname 2024-12-02,spotkanie_zaakceptowane
tydz. od 03.03,2025-03-04,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 03.03,2025-03-04,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 03.03,2025-03-04,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 03.03,2025-03-04,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 03.03,2025-03-04,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 03.03,2025-03-04,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 03.03,2025-03-04,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 03.03,2025-03-04,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 03.03,2025-03-05,W1Name W1Surname-K1Name K1Surname 2025-03-03,
